cust_id,app_id,application_date,age,gender,city_tier,residence_type,income_monthly,employment_type,loan_amount_requested,channel,device_score,bureau_score,bureau_vintage_months,total_tradelines,active_tradelines,total_sanctioned
CUST104147,APP204147,28/07/23,48,F,3,Owned,32677,Salaried,60000,Online,0.456,671,43,4,4,211222
CUST104148,APP204148,30/04/23,50,M,2,Family,24565,Salaried,120000,Online,0.249,,,0,0,0
CUST104149,APP204149,23/10/23,23,M,3,Owned,77027,Self-employed,65000,Online,0.122,,,0,0,0
CUST104150,APP204150,06/07/24,48,M,2,Rented,69768,Salaried,170000,Branch,0.077,688,79,5,4,323590
CUST104151,APP204151,31/08/24,23,M,2,Rented,56266,Salaried,135000,Branch,0.323,,,0,0,0
CUST104152,APP204152,07/05/24,54,F,1,Owned,70056,Salaried,190000,Online,0.469,746,110,4,4,327426
CUST104153,APP204153,30/04/23,36,F,1,Family,51429,Self-employed,105000,Branch,0.457,685,46,3,3,90900
CUST104154,APP204154,28/07/24,42,M,3,Rented,81919,Salaried,15000,Branch,0.557,,,1,1,24655
CUST104155,APP204155,30/10/23,52,F,3,Rented,56719,Self-employed,70000,Partner,0.185,,,0,0,0
CUST104156,APP204156,03/09/23,28,F,2,Owned,18810,Salaried,190000,Online,0.424,632,112,2,0,58624
CUST104157,APP204157,08/10/23,28,M,1,Rented,12367,Salaried,185000,Branch,0.15,,,0,0,0
CUST104158,APP204158,24/03/23,26,F,2,Owned,36765,Self-employed,150000,Online,0.436,762,21,5,3,232890
CUST104159,APP204159,13/03/23,34,M,1,Owned,38961,Salaried,50000,Online,0.163,726,100,8,4,458053
CUST104160,APP204160,05/01/23,52,M,1,Owned,111449,Salaried,5000,Partner,0.598,,,0,0,0
CUST104161,APP204161,28/08/23,55,M,3,Owned,16568,Salaried,195000,Branch,0.121,715,72,3,3,72287
CUST104162,APP204162,12/12/23,30,F,2,Rented,14200,Salaried,140000,Online,0.533,,,1,1,31928
CUST104163,APP204163,07/10/23,23,M,2,Rented,30860,Salaried,95000,Online,0.185,662,6,6,6,361753
CUST104164,APP204164,14/08/24,32,F,3,Owned,38273,Salaried,150000,Online,0.371,722,19,5,2,125444
CUST104165,APP204165,29/07/23,51,F,2,Rented,10427,Salaried,100000,Online,0.577,735,16,8,6,91522
CUST104166,APP204166,21/03/23,49,M,2,Owned,26857,Salaried,100000,Online,0.381,805,24,4,1,97742
CUST104167,APP204167,13/04/23,25,M,1,Owned,80983,Self-employed,115000,Online,0.063,739,67,6,5,582050
CUST104168,APP204168,09/03/23,45,M,1,Owned,37500,Salaried,155000,Partner,0.347,691,52,4,2,149130
CUST104169,APP204169,26/05/23,51,M,2,Rented,64401,Salaried,160000,Online,0.421,729,58,4,2,221222
CUST104170,APP204170,01/12/23,41,M,1,Rented,27295,Salaried,130000,Online,0.271,712,92,1,1,23876
CUST104171,APP204171,15/12/23,40,M,1,Owned,13551,Salaried,70000,Online,0.088,799,80,2,2,32438
CUST104172,APP204172,08/03/24,42,M,1,Owned,31895,Salaried,30000,Partner,0.215,677,98,2,2,35984
CUST104173,APP204173,06/03/24,24,M,2,Owned,69010,Self-employed,165000,Partner,0.451,781,103,2,1,148780
CUST104174,APP204174,03/02/24,33,M,2,Rented,13693,Self-employed,40000,Partner,0.17,795,61,3,3,62060
CUST104175,APP204175,13/11/23,40,M,2,Family,32845,Salaried,20000,Referral,0.211,781,48,1,1,57690
CUST104176,APP204176,22/03/23,33,F,2,Rented,37185,Salaried,65000,Online,0.436,753,73,4,3,140816
CUST104177,APP204177,21/01/23,37,F,1,Owned,50769,Salaried,175000,Online,0.538,,,0,0,0
CUST104178,APP204178,11/03/23,56,M,2,Owned,15358,Self-employed,145000,Online,0.129,757,34,1,1,8588
CUST104179,APP204179,02/10/23,53,M,3,Family,68466,Salaried,125000,Branch,0.664,829,16,3,1,305392
CUST104180,APP204180,06/03/24,21,M,1,Family,35633,Salaried,170000,Online,0.295,,,0,0,0
CUST104181,APP204181,14/03/23,35,M,2,Family,16626,Salaried,55000,Partner,0.221,789,116,4,4,68416
CUST104182,APP204182,08/04/24,33,M,2,Rented,51398,Salaried,190000,Online,0.5,684,74,5,2,303583
CUST104183,APP204183,09/04/24,37,M,2,Owned,32724,Salaried,145000,Online,0.047,701,107,1,0,9194
CUST104184,APP204184,01/09/24,44,F,1,Family,134399,Self-employed,110000,Branch,0.584,,,1,0,105294
CUST104185,APP204185,09/09/23,28,M,3,Family,45445,Salaried,170000,Online,0.315,,,0,0,0
CUST104186,APP204186,01/11/24,47,F,2,Owned,40805,Salaried,55000,Partner,0.422,,,0,0,0
CUST104187,APP204187,27/10/23,43,M,3,Rented,36411,Salaried,140000,Online,0.205,700,49,1,1,11106
CUST104188,APP204188,10/01/23,28,M,1,Family,51737,Salaried,40000,Partner,0.576,743,97,4,3,165167
CUST104189,APP204189,15/08/23,28,M,2,Family,20615,Salaried,120000,Online,0.478,660,110,3,3,28163
CUST104190,APP204190,18/11/23,46,M,2,Rented,130185,Salaried,50000,Branch,0.483,684,90,2,1,464861
CUST104191,APP204191,29/10/23,33,M,1,Rented,38694,Salaried,75000,Online,0.291,,,1,0,70333
CUST104192,APP204192,28/08/24,57,M,1,Rented,59957,Salaried,195000,Online,0.593,827,115,2,1,97026
CUST104193,APP204193,07/03/23,48,M,2,Owned,28801,Self-employed,195000,Online,0.364,753,80,4,4,174295
CUST104194,APP204194,17/07/24,45,M,1,Owned,49281,Salaried,105000,Online,0.515,733,17,4,3,171258
CUST104195,APP204195,30/11/24,36,F,2,Owned,27191,Salaried,180000,Online,0.211,734,88,3,3,88524
CUST104196,APP204196,10/03/24,22,F,1,Rented,47469,Salaried,180000,Online,0.095,694,73,3,3,133286
CUST104197,APP204197,04/12/24,38,M,1,Owned,47417,Salaried,100000,Online,0.061,,,0,0,0
CUST104198,APP204198,08/07/23,37,M,2,Rented,75478,Salaried,65000,Online,0.677,,,1,0,134900
CUST104199,APP204199,20/03/24,50,M,1,Owned,29178,Salaried,10000,Referral,0.53,723,24,4,4,99492
CUST104200,APP204200,09/02/24,33,F,3,Rented,58195,Salaried,135000,Online,0.414,695,95,6,5,535908
CUST104201,APP204201,12/05/23,52,M,3,Rented,24117,Salaried,35000,Online,0.172,847,23,4,2,125141
CUST104202,APP204202,16/06/24,49,M,2,Rented,20099,Salaried,130000,Online,0.228,,,1,0,17333
CUST104203,APP204203,23/10/23,50,M,3,Rented,44569,Salaried,150000,Online,0.302,793,114,5,5,191734
CUST104204,APP204204,12/05/23,38,M,3,Rented,14533,Self-employed,95000,Online,0.468,761,56,3,1,36013
CUST104205,APP204205,18/04/23,33,M,1,Owned,98659,Salaried,200000,Branch,0.448,,,0,0,0
CUST104206,APP204206,28/07/23,41,F,3,Owned,29981,Salaried,105000,Referral,0.258,672,115,4,4,147539
CUST104207,APP204207,22/08/23,50,F,1,Owned,31118,Salaried,130000,Partner,0.291,711,21,2,2,201060
CUST104208,APP204208,28/07/23,41,M,1,Rented,87332,Salaried,50000,Online,0.624,683,101,3,3,489110
CUST104209,APP204209,19/01/24,37,M,2,Rented,38900,Salaried,180000,Online,0.166,,,0,0,0
CUST104210,APP204210,24/04/23,39,M,2,Owned,37888,Salaried,135000,Online,0.091,805,55,8,7,394450
CUST104211,APP204211,19/02/23,35,M,1,Rented,20543,Salaried,40000,Branch,0.613,671,113,4,4,78209
CUST104212,APP204212,10/05/23,29,F,1,Owned,134542,Salaried,130000,Partner,0.232,696,29,3,3,540777
CUST104213,APP204213,04/12/23,30,M,2,Owned,23241,Self-employed,5000,Partner,0.566,,,0,0,0
CUST104214,APP204214,03/08/23,51,M,1,Owned,16215,Self-employed,115000,Online,0.41,861,8,1,0,6030
CUST104215,APP204215,24/11/23,43,M,2,Owned,25395,Self-employed,45000,Partner,0.233,748,78,6,4,209955
CUST104216,APP204216,21/08/23,50,F,2,Owned,21809,Self-employed,155000,Partner,0.386,734,54,3,2,48142
CUST104217,APP204217,12/01/24,53,F,1,Family,12718,Salaried,35000,Online,0.309,,,1,1,22126
CUST104218,APP204218,30/08/24,29,M,1,Rented,80269,Salaried,45000,Branch,0.206,,,1,1,141674
CUST104219,APP204219,01/03/23,21,M,2,Rented,51350,Salaried,35000,Online,0.253,659,118,2,1,114528
CUST104220,APP204220,08/10/23,55,M,2,Rented,26752,Self-employed,140000,Branch,0.092,696,86,6,5,243638
CUST104221,APP204221,15/07/23,31,F,1,Owned,19816,Salaried,170000,Partner,0.26,692,105,3,3,65687
CUST104222,APP204222,11/07/23,54,M,1,Family,26532,Salaried,80000,Online,0.326,727,26,4,3,95510
CUST104223,APP204223,13/07/24,36,M,1,Family,54133,Salaried,50000,Branch,0.456,,,0,0,0
CUST104224,APP204224,30/04/24,29,M,1,Rented,33884,Salaried,120000,Branch,0.345,682,24,6,6,252731
CUST104225,APP204225,21/01/24,52,F,2,Owned,18435,Salaried,50000,Online,0.563,735,77,1,1,27311
CUST104226,APP204226,06/04/24,35,M,2,Family,14820,Salaried,145000,Branch,0.069,,,1,1,35279
CUST104227,APP204227,23/04/24,32,M,2,Owned,17138,Self-employed,125000,Online,0.324,,,0,0,0
CUST104228,APP204228,01/06/23,53,M,3,Rented,29727,Salaried,150000,Online,0.523,,,0,0,0
CUST104229,APP204229,22/12/23,34,F,1,Owned,42812,Self-employed,95000,Online,0.236,712,24,1,1,12360
CUST104230,APP204230,25/03/23,28,F,1,Owned,10363,Salaried,155000,Online,0.165,704,11,1,0,14216
CUST104231,APP204231,16/04/23,28,F,2,Family,45369,Self-employed,150000,Branch,0.19,,,0,0,0
CUST104232,APP204232,25/08/23,47,M,2,Family,9664,Salaried,170000,Online,0.25,681,88,3,3,79028
CUST104233,APP204233,06/01/23,32,M,2,Family,30560,Salaried,140000,Partner,0.215,705,74,2,2,113628
CUST104234,APP204234,04/11/23,21,F,2,Owned,61021,Salaried,95000,Online,0.292,730,29,3,3,252772
CUST104235,APP204235,16/09/23,31,M,2,Owned,61417,Salaried,55000,Online,0.273,683,71,4,4,274497
CUST104236,APP204236,15/10/24,51,F,1,Family,16833,Self-employed,140000,Online,0.225,,,1,1,47317
CUST104237,APP204237,26/04/24,37,F,2,Owned,15321,Salaried,30000,Partner,0.411,708,113,1,1,6051
CUST104238,APP204238,23/10/23,53,M,2,Rented,12696,Salaried,85000,Partner,0.344,747,52,2,2,7017
CUST104239,APP204239,16/09/24,52,M,3,Owned,16643,Salaried,185000,Online,0.427,708,63,2,1,47619
CUST104240,APP204240,31/10/24,49,F,2,Owned,40636,Salaried,135000,Branch,0.575,746,30,4,3,227662
CUST104241,APP204241,13/09/23,41,F,2,Family,88644,Salaried,180000,Online,0.706,,,0,0,0
CUST104242,APP204242,08/12/23,41,M,2,Owned,13625,Salaried,5000,Partner,0.334,644,98,3,3,81376
CUST104243,APP204243,17/09/23,43,M,3,Rented,12965,Salaried,80000,Partner,0.397,693,7,3,2,61597
CUST104244,APP204244,01/12/23,26,M,3,Owned,56819,Salaried,20000,Online,0.633,682,109,4,4,356124
CUST104245,APP204245,25/09/24,42,M,2,Owned,26301,Self-employed,115000,Branch,0.466,763,31,3,3,69740
CUST104246,APP204246,01/10/24,57,M,2,Owned,77429,Salaried,160000,Online,0.499,724,53,8,3,882981
CUST104247,APP204247,29/10/24,28,M,1,Rented,160165,Salaried,15000,Branch,0.526,740,18,3,2,599222
CUST104248,APP204248,20/05/24,55,F,2,Family,17927,Salaried,105000,Partner,0.328,821,86,1,1,16094
CUST104249,APP204249,06/04/24,31,F,2,Rented,34741,Salaried,120000,Online,0.439,,,0,0,0
CUST104250,APP204250,16/04/23,44,F,2,Rented,8035,Salaried,75000,Online,0.041,736,42,2,2,11219
CUST104251,APP204251,22/08/23,41,M,1,Rented,50244,Salaried,55000,Referral,0.276,715,10,7,5,396673
CUST104252,APP204252,07/09/23,22,M,2,Rented,152787,Self-employed,15000,Online,0.274,828,50,4,2,1119239
CUST104253,APP204253,13/04/24,39,F,1,Owned,80891,Salaried,95000,Branch,0.225,703,16,2,2,199790
CUST104254,APP204254,24/06/24,48,M,2,Rented,27126,Salaried,40000,Online,0.127,665,54,3,1,74250
CUST104255,APP204255,06/06/23,37,M,1,Family,51611,Salaried,170000,Partner,0.202,721,119,3,2,301599
CUST104256,APP204256,08/01/24,26,M,2,Rented,22606,Salaried,170000,Online,0.54,739,108,2,2,67284
CUST104257,APP204257,02/09/23,39,F,1,Owned,14339,Self-employed,200000,Online,0.212,,,0,0,0
CUST104258,APP204258,18/05/23,48,F,1,Rented,19361,Self-employed,190000,Online,0.785,661,103,4,4,64801
CUST104259,APP204259,06/11/23,22,M,2,Owned,31409,Salaried,130000,Referral,0.131,,,0,0,0
CUST104260,APP204260,05/09/23,57,F,1,Rented,35002,Salaried,15000,Online,0.503,768,114,5,4,214323
CUST104261,APP204261,15/08/23,24,M,2,Rented,13579,Salaried,160000,Online,0.301,784,101,3,2,45701
CUST104262,APP204262,24/07/24,42,M,3,Rented,6000,Salaried,50000,Online,0.421,781,100,7,6,73465
CUST104263,APP204263,23/06/24,46,F,3,Owned,34882,Salaried,50000,Branch,0.583,752,40,3,2,92141
CUST104264,APP204264,06/05/24,56,F,1,Family,129601,Salaried,55000,Online,0.144,661,91,2,2,140752
CUST104265,APP204265,17/01/24,33,M,3,Rented,33007,Salaried,70000,Online,0.278,659,23,4,4,81956
CUST104266,APP204266,23/03/24,52,M,1,Rented,42298,Salaried,155000,Online,0.144,643,34,7,5,395522
CUST104267,APP204267,30/08/24,37,F,3,Rented,17150,Salaried,45000,Online,0.407,722,119,4,2,83215
CUST104268,APP204268,08/07/23,56,F,2,Owned,50065,Salaried,30000,Online,0.308,760,62,4,4,243353
CUST104269,APP204269,11/09/23,39,F,1,Owned,12830,Salaried,175000,Online,0.208,669,74,5,4,121246
CUST104270,APP204270,20/10/23,55,M,1,Owned,26018,Salaried,170000,Online,0.374,,,0,0,0
CUST104271,APP204271,06/08/23,48,F,1,Rented,25713,Salaried,90000,Online,0.431,689,61,2,1,48347
CUST104272,APP204272,26/09/24,21,O,2,Owned,69852,Salaried,115000,Online,0.292,,,1,1,22446
CUST104273,APP204273,02/09/24,38,M,1,Rented,10036,Salaried,150000,Online,0.33,683,58,4,3,13678
CUST104274,APP204274,02/11/23,53,F,2,Rented,47486,Salaried,15000,Branch,0.308,,,0,0,0
CUST104275,APP204275,11/10/23,32,M,2,Owned,7571,Salaried,75000,Partner,0.208,,,1,1,32694
CUST104276,APP204276,30/03/23,28,M,3,Owned,47667,Salaried,185000,Online,0.035,691,12,4,3,234425
CUST104277,APP204277,24/12/24,44,M,3,Owned,27806,Salaried,15000,Partner,0.193,806,46,6,5,208028
CUST104278,APP204278,13/03/24,36,M,1,Family,47398,Salaried,75000,Online,0.366,744,10,6,5,259701
CUST104279,APP204279,05/06/23,24,M,2,Owned,36753,Salaried,15000,Online,0.219,724,15,6,4,274100
CUST104280,APP204280,04/04/24,47,F,3,Owned,96203,Self-employed,145000,Partner,0.243,697,43,4,4,458195
CUST104281,APP204281,28/02/24,29,M,3,Rented,40832,Salaried,155000,Online,0.408,687,7,3,3,222936
CUST104282,APP204282,20/05/23,36,M,1,Rented,40538,Salaried,35000,Online,0.096,,,1,1,151680
CUST104283,APP204283,13/06/24,32,F,1,Owned,13951,Salaried,35000,Branch,0.39,679,28,1,1,16008
CUST104284,APP204284,19/08/24,51,M,1,Owned,11083,Salaried,55000,Online,0.415,,,1,1,17356
CUST104285,APP204285,03/03/24,44,M,1,Owned,51709,Salaried,140000,Online,0.297,692,101,7,4,319529
CUST104286,APP204286,21/01/23,34,M,1,Owned,30784,Self-employed,180000,Branch,0.418,659,49,5,4,142511
CUST104287,APP204287,18/07/24,45,M,2,Owned,36428,Salaried,200000,Branch,0.307,665,30,4,3,119473
CUST104288,APP204288,25/12/23,54,F,2,Owned,10701,Salaried,125000,Online,0.216,675,112,5,4,70263
CUST104289,APP204289,04/07/24,23,F,2,Owned,11498,Self-employed,85000,Online,0.229,694,17,2,1,31888
CUST104290,APP204290,12/06/23,44,M,2,Owned,143112,Salaried,190000,Online,0.681,699,93,3,2,338817
CUST104291,APP204291,07/12/23,29,F,1,Rented,131893,Salaried,105000,Branch,0.203,759,117,3,2,551833
CUST104292,APP204292,11/09/24,46,M,3,Owned,105220,Salaried,100000,Online,0.138,684,52,4,3,336282
CUST104293,APP204293,15/08/23,40,M,3,Family,108276,Self-employed,50000,Online,0.239,693,27,5,3,657092
CUST104294,APP204294,07/10/24,30,F,2,Family,97669,Salaried,30000,Online,0.282,726,17,1,1,77562
CUST104295,APP204295,22/06/24,39,F,3,Family,38935,Self-employed,60000,Partner,0.51,706,53,1,0,34091
CUST104296,APP204296,23/02/23,23,M,1,Owned,67740,Salaried,85000,Partner,0.357,716,85,1,1,239444
CUST104297,APP204297,28/09/24,44,M,2,Owned,31409,Self-employed,165000,Online,0.544,724,46,2,2,40216
CUST104298,APP204298,20/10/24,25,M,1,Rented,65424,Self-employed,180000,Branch,0.153,,,0,0,0
CUST104299,APP204299,10/09/24,23,M,1,Family,75932,Salaried,95000,Online,0.278,799,96,5,5,349464
CUST104300,APP204300,09/09/24,47,M,1,Rented,32740,Salaried,25000,Branch,0.158,,,1,0,52560
CUST104301,APP204301,14/11/23,36,F,2,Owned,114473,Salaried,145000,Partner,0.309,653,28,2,2,237503
CUST104302,APP204302,06/06/24,35,M,1,Rented,28454,Self-employed,185000,Branch,0.489,900,73,1,1,8650
CUST104303,APP204303,23/01/24,55,F,2,Owned,38515,Self-employed,150000,Partner,0.348,673,24,8,8,418703
CUST104304,APP204304,19/04/23,32,M,1,Rented,44909,Salaried,5000,Online,0.73,670,46,5,2,307617
CUST104305,APP204305,06/05/24,46,M,3,Rented,15274,Salaried,60000,Online,0.355,647,98,1,1,5395
CUST104306,APP204306,24/08/23,54,M,2,Rented,21986,Self-employed,75000,Partner,0.317,675,30,2,1,132702
CUST104307,APP204307,07/07/23,43,M,1,Owned,44775,Salaried,25000,Online,0.621,,,0,0,0
CUST104308,APP204308,16/07/23,51,F,1,Rented,42142,Salaried,190000,Online,0.35,742,85,2,2,149347
CUST104309,APP204309,26/05/24,40,M,3,Rented,47417,Salaried,55000,Online,0.399,766,112,6,5,382973
CUST104310,APP204310,30/04/23,32,M,1,Rented,46267,Salaried,100000,Partner,0.432,,,0,0,0
CUST104311,APP204311,09/07/24,43,F,2,Rented,47065,Self-employed,145000,Partner,0.667,,,0,0,0
CUST104312,APP204312,25/11/23,24,M,2,Rented,7194,Self-employed,70000,Online,0.176,735,57,1,0,5000
CUST104313,APP204313,04/09/24,43,M,1,Rented,25944,Salaried,130000,Online,0.386,696,81,5,5,124338
CUST104314,APP204314,20/10/23,21,M,1,Family,53962,Salaried,170000,Online,0.422,651,7,3,1,232246
CUST104315,APP204315,27/02/23,45,F,2,Owned,66241,Self-employed,50000,Online,0.311,,,0,0,0
CUST104316,APP204316,15/12/23,22,F,1,Owned,55022,Salaried,135000,Partner,0.265,760,89,5,3,221246
CUST104317,APP204317,09/04/24,50,F,1,Rented,13040,Salaried,125000,Online,0.369,719,32,2,2,26899
CUST104318,APP204318,08/01/24,23,M,1,Owned,12319,Salaried,50000,Online,0.653,689,116,3,2,78599
CUST104319,APP204319,28/03/24,41,O,1,Owned,9872,Salaried,195000,Online,0.281,754,83,5,2,45324
CUST104320,APP204320,08/11/23,45,M,1,Owned,76246,Self-employed,160000,Online,0.109,720,82,3,2,325428
CUST104321,APP204321,20/02/24,40,M,3,Rented,89382,Salaried,170000,Online,0.247,717,50,3,3,354497
CUST104322,APP204322,29/01/24,42,F,2,Owned,37300,Salaried,115000,Referral,0.187,625,94,3,2,119519
CUST104323,APP204323,18/12/24,41,M,2,Owned,50676,Salaried,165000,Partner,0.244,,,0,0,0
CUST104324,APP204324,15/12/24,53,M,1,Owned,77688,Self-employed,160000,Online,0.276,691,77,2,0,206249
CUST104325,APP204325,06/11/24,35,M,1,Rented,45579,Self-employed,110000,Online,0.699,695,44,1,1,13932
CUST104326,APP204326,21/06/24,35,M,3,Owned,66600,Salaried,110000,Online,0.188,702,94,3,2,270938
CUST104327,APP204327,21/11/23,45,F,2,Family,117222,Self-employed,115000,Partner,0.329,710,85,5,5,666170
CUST104328,APP204328,27/02/24,41,F,1,Rented,105335,Self-employed,95000,Branch,0.562,723,81,3,2,146089
CUST104329,APP204329,29/01/23,44,M,1,Owned,21568,Self-employed,115000,Online,0.338,,,0,0,0
CUST104330,APP204330,06/09/24,25,M,2,Rented,13610,Salaried,110000,Online,0.139,642,6,1,1,12630
CUST104331,APP204331,07/10/23,26,F,3,Owned,45588,Salaried,150000,Online,0.286,727,69,4,4,214697
CUST104332,APP204332,28/06/24,43,F,1,Rented,12378,Salaried,95000,Online,0.463,777,83,2,2,64633
CUST104333,APP204333,26/11/24,24,M,2,Owned,46753,Salaried,110000,Online,0.461,,,0,0,0
CUST104334,APP204334,22/09/24,47,F,2,Owned,14139,Salaried,5000,Partner,0.398,784,47,3,2,36317
CUST104335,APP204335,22/02/24,38,F,3,Rented,26472,Salaried,170000,Referral,0.7,697,35,2,2,67779
CUST104336,APP204336,06/04/24,41,M,3,Owned,17831,Salaried,130000,Partner,0.523,,,0,0,0
CUST104337,APP204337,10/05/24,48,M,1,Rented,97521,Self-employed,20000,Branch,0.662,652,94,6,3,867355
CUST104338,APP204338,11/12/24,55,M,2,Rented,105202,Salaried,60000,Online,0.543,707,100,7,5,960554
CUST104339,APP204339,08/03/23,42,F,2,Rented,41287,Salaried,140000,Partner,0.312,782,74,3,3,251442
CUST104340,APP204340,26/03/23,43,M,2,Owned,32056,Salaried,185000,Branch,0.265,658,66,6,4,256389
CUST104341,APP204341,20/08/24,23,M,3,Family,86351,Salaried,15000,Online,0.317,676,86,2,1,176490
CUST104342,APP204342,12/07/23,30,M,3,Owned,12488,Self-employed,140000,Branch,0.329,727,70,5,5,78324
CUST104343,APP204343,25/05/24,45,F,1,Owned,21211,Salaried,145000,Online,0.259,736,15,4,4,180489
CUST104344,APP204344,31/05/24,28,M,1,Rented,44145,Salaried,100000,Referral,0.383,851,82,3,2,178712
CUST104345,APP204345,03/10/23,31,F,2,Owned,38627,Salaried,10000,Online,0.337,706,34,2,2,40756
CUST104346,APP204346,10/05/23,25,F,1,Rented,35776,Salaried,185000,Online,0.335,711,25,4,1,78735
CUST104347,APP204347,17/05/24,57,M,1,Rented,11143,Salaried,5000,Online,0.674,728,23,5,4,64191
CUST104348,APP204348,20/04/24,49,M,1,Family,44827,Salaried,180000,Online,0.366,727,69,7,4,384979
CUST104349,APP204349,04/02/23,25,M,3,Owned,22760,Salaried,90000,Branch,0.037,676,87,3,0,161680
CUST104350,APP204350,13/03/24,29,F,1,Owned,59437,Salaried,45000,Online,0.621,745,46,3,2,241367
CUST104351,APP204351,16/05/24,22,M,2,Owned,17600,Self-employed,185000,Partner,0.246,691,37,4,4,120967
CUST104352,APP204352,10/06/24,21,M,1,Rented,27870,Salaried,125000,Branch,0.101,630,104,2,2,95769
CUST104353,APP204353,17/05/24,50,M,1,Rented,20292,Salaried,95000,Branch,0.324,657,9,1,1,48406
CUST104354,APP204354,07/11/23,31,M,1,Owned,37150,Salaried,125000,Branch,0.171,743,6,3,3,214787
CUST104355,APP204355,07/08/24,48,F,1,Owned,17308,Salaried,75000,Referral,0.227,771,95,4,3,80979
CUST104356,APP204356,15/09/23,32,F,3,Owned,14169,Salaried,130000,Online,0.257,730,99,5,3,45271
CUST104357,APP204357,10/09/24,46,F,3,Rented,37330,Salaried,100000,Referral,0.242,680,81,4,2,121305
CUST104358,APP204358,01/12/23,33,M,2,Family,54961,Salaried,15000,Online,0.173,850,35,8,5,665475
CUST104359,APP204359,24/03/23,28,M,1,Owned,38971,Salaried,125000,Online,0.655,683,81,2,1,86039
CUST104360,APP204360,09/01/23,48,F,2,Rented,32657,Salaried,105000,Online,0.221,766,91,2,1,74164
CUST104361,APP204361,18/03/23,50,M,1,Rented,29942,Salaried,170000,Partner,0.207,690,80,4,1,114774
CUST104362,APP204362,20/07/23,29,F,1,Owned,13900,Self-employed,190000,Online,0.159,670,38,7,6,87648
CUST104363,APP204363,22/06/23,51,M,2,Owned,22777,Salaried,120000,Online,0.274,,,0,0,0
CUST104364,APP204364,01/02/24,41,M,2,Rented,97415,Salaried,125000,Partner,0.075,737,42,3,2,286588
CUST104365,APP204365,03/08/24,54,F,1,Owned,26920,Self-employed,5000,Online,0.635,701,56,6,4,204872
CUST104366,APP204366,07/02/24,51,F,1,Family,43310,Salaried,145000,Online,0.16,711,83,7,5,387903
